;Model;Strategy;Vectorizer;N-Gram;Sampling Strategy;Accuracy;Macro-F1;Sampled_Hyperparameters;Vec_N-Gram
2172;FFNN;prep_standard_numbers;BoW;(1, 4);None (Imbalanced);0.7355718782791185;0.6815110806148595;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2173;FFNN;prep_standard_numbers;BoW;(1, 4);None (Imbalanced);0.7502623294858342;0.7023964447166359;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2174;FFNN;prep_standard_numbers;BoW;(1, 4);None (Imbalanced);0.7061909758656874;0.6639391376019435;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2175;FFNN;prep_standard_numbers;BoW;(1, 4);None (Imbalanced);0.7061909758656874;0.6639391376019435;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2176;FFNN;prep_standard_numbers;BoW;(1, 4);None (Imbalanced);0.7460650577124869;0.691551128829558;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2177;FFNN;prep_standard_numbers;BoW;(1, 4);None (Imbalanced);0.7555089192025184;0.70032765352548;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2178;FFNN;prep_standard_numbers;BoW;(1, 4);None (Imbalanced);0.7502623294858342;0.7030110531032413;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2179;FFNN;prep_standard_numbers;BoW;(1, 4);None (Imbalanced);0.7219307450157397;0.6722112792619542;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2180;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.6820566631689402;0.5804575909600906;{'alpha': 0.01, 'fit_prior': True};"BoW
(1, 4)"
2181;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.683105981112277;0.5850532972205404;{'alpha': 0.5, 'fit_prior': False};"BoW
(1, 4)"
2182;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.683105981112277;0.5850532972205404;{'alpha': 0.5, 'fit_prior': False};"BoW
(1, 4)"
2183;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.6873032528856243;0.5928043079328044;{'alpha': 1.0, 'fit_prior': False};"BoW
(1, 4)"
2184;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.683105981112277;0.5850532972205404;{'alpha': 0.5, 'fit_prior': True};"BoW
(1, 4)"
2185;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.6820566631689402;0.5804575909600906;{'alpha': 0.01, 'fit_prior': True};"BoW
(1, 4)"
2186;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.6873032528856243;0.5928043079328044;{'alpha': 1.0, 'fit_prior': True};"BoW
(1, 4)"
2187;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.6873032528856243;0.5928043079328044;{'alpha': 1.0, 'fit_prior': True};"BoW
(1, 4)"
2188;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.6873032528856243;0.5928043079328044;{'alpha': 1.0, 'fit_prior': False};"BoW
(1, 4)"
2189;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.6820566631689402;0.5804575909600906;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 4)"
2190;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.6820566631689402;0.6308047450801918;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2191;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.6757607555089192;0.6204333031830124;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2192;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.6904512067156349;0.6398019111103685;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2193;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.7219307450157397;0.6686050936606364;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2194;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.6799580272822665;0.6135925232959131;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2195;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.6935991605456453;0.6421705277994506;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2196;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.6998950682056663;0.6398200987674436;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2197;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.6799580272822665;0.6135925232959131;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2198;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.6694648478488983;0.6178040484478772;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2199;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTE (Oversampling);0.695697796432319;0.6275695366376811;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2200;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.6799580272822665;0.5780143122422087;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 4)"
2201;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.6862539349422875;0.5883055598548556;{'alpha': 0.1, 'fit_prior': False};"BoW
(1, 4)"
2202;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.6799580272822665;0.5780143122422087;{'alpha': 0.01, 'fit_prior': True};"BoW
(1, 4)"
2203;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.6862539349422875;0.5883055598548556;{'alpha': 0.1, 'fit_prior': False};"BoW
(1, 4)"
2204;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.6799580272822665;0.5780143122422087;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 4)"
2205;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.6862539349422875;0.5883055598548556;{'alpha': 0.1, 'fit_prior': True};"BoW
(1, 4)"
2206;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.6862539349422875;0.5883055598548556;{'alpha': 0.1, 'fit_prior': True};"BoW
(1, 4)"
2207;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.6873032528856243;0.5939713878378347;{'alpha': 1.0, 'fit_prior': True};"BoW
(1, 4)"
2208;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.6862539349422875;0.5883055598548556;{'alpha': 0.1, 'fit_prior': True};"BoW
(1, 4)"
2209;Naive Bayes;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.6820566631689402;0.5854857089066763;{'alpha': 0.5, 'fit_prior': True};"BoW
(1, 4)"
2210;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.6694648478488983;0.6100186837797003;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2211;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.6935991605456453;0.6301697660725392;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2212;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.7072402938090241;0.6498810745958243;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2213;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.6820566631689402;0.6273377768373537;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2214;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.6998950682056663;0.638995088177257;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2215;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.689401888772298;0.6289631505201678;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2216;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.70199370409234;0.6412024485855897;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2217;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.6673662119622246;0.613358403413652;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2218;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.6768100734522561;0.6115566493054483;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2219;FFNN;prep_standard_numbers;BoW;(1, 4);SMOTETomek (Combined);0.6998950682056663;0.6351255939237684;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2220;Naive Bayes;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.6789087093389297;0.6007432276272328;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 4)"
2221;Naive Bayes;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.7124868835257083;0.628819334392514;{'alpha': 0.5, 'fit_prior': True};"BoW
(1, 4)"
2222;Naive Bayes;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.6988457502623295;0.6331619999224601;{'alpha': 1.0, 'fit_prior': False};"BoW
(1, 4)"
2223;Naive Bayes;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.7145855194123819;0.6282011603497168;{'alpha': 1.0, 'fit_prior': True};"BoW
(1, 4)"
2224;Naive Bayes;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.6841552990556139;0.6144224219496796;{'alpha': 0.1, 'fit_prior': False};"BoW
(1, 4)"
2225;Naive Bayes;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.7145855194123819;0.6282011603497168;{'alpha': 1.0, 'fit_prior': True};"BoW
(1, 4)"
2226;Naive Bayes;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.6841552990556139;0.6144224219496796;{'alpha': 0.1, 'fit_prior': False};"BoW
(1, 4)"
2227;Naive Bayes;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.6789087093389297;0.6007432276272328;{'alpha': 0.01, 'fit_prior': False};"BoW
(1, 4)"
2228;Naive Bayes;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.7145855194123819;0.6282011603497168;{'alpha': 1.0, 'fit_prior': True};"BoW
(1, 4)"
2229;Naive Bayes;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.7124868835257083;0.628819334392514;{'alpha': 0.5, 'fit_prior': True};"BoW
(1, 4)"
2230;FFNN;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.7418677859391396;0.6918003114393106;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2231;FFNN;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.7502623294858342;0.6960804653391285;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2232;FFNN;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.7313746065057712;0.6717719869682938;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2233;FFNN;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.7492130115424974;0.6945846562668155;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2234;FFNN;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.7471143756558237;0.6958080879208958;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2235;FFNN;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.7229800629590766;0.6822903186358608;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2236;FFNN;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.7429171038824763;0.693730181109813;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2237;FFNN;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.7387198321091291;0.6774099224224885;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2238;FFNN;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.7502623294858342;0.6960804653391285;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2239;FFNN;prep_standard_numbers;BoW;(1, 4);Tomek (Undersampling);0.757607555089192;0.7047091736860026;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"BoW
(1, 4)"
2240;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.664218258132214;0.6210988301010704;{'alpha': 0.1, 'fit_prior': False};"TF-IDF
(1, 1)"
2241;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.6799580272822665;0.5866047745358091;{'alpha': 0.01, 'fit_prior': True};"TF-IDF
(1, 1)"
2242;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.6411332633788038;0.5912030056418276;{'alpha': 0.01, 'fit_prior': False};"TF-IDF
(1, 1)"
2243;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.6789087093389297;0.4731656184486373;{'alpha': 1.0, 'fit_prior': True};"TF-IDF
(1, 1)"
2244;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.7093389296956978;0.556703065708769;{'alpha': 0.5, 'fit_prior': True};"TF-IDF
(1, 1)"
2245;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.6789087093389297;0.4731656184486373;{'alpha': 1.0, 'fit_prior': True};"TF-IDF
(1, 1)"
2246;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.7093389296956978;0.556703065708769;{'alpha': 0.5, 'fit_prior': True};"TF-IDF
(1, 1)"
2247;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.6967471143756558;0.5966557275225455;{'alpha': 0.1, 'fit_prior': True};"TF-IDF
(1, 1)"
2248;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.6789087093389297;0.4731656184486373;{'alpha': 1.0, 'fit_prior': True};"TF-IDF
(1, 1)"
2249;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.664218258132214;0.6210988301010704;{'alpha': 0.1, 'fit_prior': False};"TF-IDF
(1, 1)"
2250;FFNN;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.7303252885624344;0.6900559798371265;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
2251;FFNN;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.7229800629590766;0.6661468236624222;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
2252;FFNN;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.727177334732424;0.6680623129076738;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
2253;FFNN;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.74501573976915;0.6966256458171743;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
2254;FFNN;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.7229800629590766;0.6688135929764806;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
2255;FFNN;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.7198321091290661;0.6859372715195912;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
2256;FFNN;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.7366211962224554;0.6915630518296026;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
2257;FFNN;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.7439664218258132;0.7002129279563117;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
2258;FFNN;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.7324239244491081;0.6796404930323607;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
2259;FFNN;prep_standard_numbers;TF-IDF;(1, 1);None (Imbalanced);0.7355718782791185;0.6912184181350911;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'learning_rate_init': 0.005, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
2260;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);SMOTE (Oversampling);0.6589716684155299;0.6100947278330628;{'alpha': 0.5, 'fit_prior': True};"TF-IDF
(1, 1)"
2261;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);SMOTE (Oversampling);0.6589716684155299;0.6100947278330628;{'alpha': 0.5, 'fit_prior': False};"TF-IDF
(1, 1)"
2262;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);SMOTE (Oversampling);0.657922350472193;0.6043231821651541;{'alpha': 0.1, 'fit_prior': True};"TF-IDF
(1, 1)"
2263;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);SMOTE (Oversampling);0.6537250786988458;0.6104556366984987;{'alpha': 1.0, 'fit_prior': False};"TF-IDF
(1, 1)"
2264;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);SMOTE (Oversampling);0.657922350472193;0.6043231821651541;{'alpha': 0.1, 'fit_prior': False};"TF-IDF
(1, 1)"
2265;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);SMOTE (Oversampling);0.6348373557187827;0.5649918392969241;{'alpha': 0.01, 'fit_prior': True};"TF-IDF
(1, 1)"
2266;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);SMOTE (Oversampling);0.657922350472193;0.6043231821651541;{'alpha': 0.1, 'fit_prior': True};"TF-IDF
(1, 1)"
2267;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);SMOTE (Oversampling);0.6589716684155299;0.6100947278330628;{'alpha': 0.5, 'fit_prior': False};"TF-IDF
(1, 1)"
2268;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);SMOTE (Oversampling);0.6348373557187827;0.5649918392969241;{'alpha': 0.01, 'fit_prior': False};"TF-IDF
(1, 1)"
2269;Naive Bayes;prep_standard_numbers;TF-IDF;(1, 1);SMOTE (Oversampling);0.6348373557187827;0.5649918392969241;{'alpha': 0.01, 'fit_prior': True};"TF-IDF
(1, 1)"
2270;FFNN;prep_standard_numbers;TF-IDF;(1, 1);SMOTE (Oversampling);0.7313746065057712;0.6848273881307353;{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
2271;FFNN;prep_standard_numbers;TF-IDF;(1, 1);SMOTE (Oversampling);0.7345225603357818;0.6911835019741813;{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
2272;FFNN;prep_standard_numbers;TF-IDF;(1, 1);SMOTE (Oversampling);0.7418677859391396;0.6976185629401678;{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 64, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
2273;FFNN;prep_standard_numbers;TF-IDF;(1, 1);SMOTE (Oversampling);0.751311647429171;0.706241344857453;{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'batch_size': 128, 'learning_rate_init': 0.001, 'max_iter': 100, 'patience': 10, 'random_state': 42, 'early_stopping': True};"TF-IDF
(1, 1)"
